SAMPLES	M1M2M3_TP	M1M2M3_FP	M1M2_TP	M1M2_FP	M1M3_TP	M1M3_FP	M1_TP	M1_FP	TP_rem_per	FP_rem_per
M1-9.M2-8.M3-9	39	26	0	2	0	7	2	16	0.0	7.14285714286
M1-9.M2-8.M3-1	39	24	0	4	0	3	2	20	0.0	14.2857142857
M1-9.M2-8.M3-6	38	23	1	5	0	0	2	23	2.5641025641	17.8571428571
M1-9.M2-8.M3-14	38	27	1	1	0	7	2	16	2.5641025641	3.57142857143
M1-9.M2-8.M3-16	37	27	2	1	0	7	2	16	5.12820512821	3.57142857143
M1-9.M2-8.M3-2	39	25	0	3	0	8	2	15	0.0	10.7142857143
M1-9.M2-8.M3-18	37	28	2	0	0	9	2	14	5.12820512821	0.0
M1-9.M2-8.M3-3	39	26	0	2	0	7	2	16	0.0	7.14285714286
M1-9.M2-8.M3-7	39	24	0	4	0	1	2	22	0.0	14.2857142857
M1-9.M2-8.M3-10	39	27	0	1	0	10	2	13	0.0	3.57142857143
M1-9.M2-8.M3-5	38	25	1	3	0	7	2	16	2.5641025641	10.7142857143
M1-9.M2-9.M3-17	38	33	0	2	0	3	3	13	0.0	5.71428571429
M1-9.M2-9.M3-15	37	33	1	2	1	1	2	15	2.63157894737	5.71428571429
M1-9.M2-9.M3-11	38	26	0	9	1	1	2	15	0.0	25.7142857143
M1-9.M2-9.M3-12	38	33	0	2	1	2	2	14	0.0	5.71428571429
M1-9.M2-9.M3-13	37	34	1	1	1	2	2	14	2.63157894737	2.85714285714
M1-9.M2-9.M3-4	37	24	1	11	1	2	2	14	2.63157894737	31.4285714286
M1-9.M2-9.M3-8	38	29	0	6	1	1	2	15	0.0	17.1428571429
M1-9.M2-9.M3-9	38	32	0	3	1	1	2	15	0.0	8.57142857143
M1-9.M2-9.M3-1	38	25	0	10	1	2	2	14	0.0	28.5714285714
M1-9.M2-9.M3-6	37	23	1	12	1	0	2	16	2.63157894737	34.2857142857
M1-9.M2-9.M3-14	38	34	0	1	0	0	3	16	0.0	2.85714285714
M1-9.M2-9.M3-16	37	33	1	2	0	1	3	15	2.63157894737	5.71428571429
M1-9.M2-9.M3-2	38	31	0	4	1	2	2	14	0.0	11.4285714286
M1-9.M2-9.M3-18	37	35	1	0	0	2	3	14	2.63157894737	0.0
M1-9.M2-9.M3-3	38	30	0	5	1	3	2	13	0.0	14.2857142857
M1-9.M2-9.M3-7	38	25	0	10	1	0	2	16	0.0	28.5714285714
M1-9.M2-9.M3-10	38	34	0	1	1	3	2	13	0.0	2.85714285714
M1-9.M2-9.M3-5	37	32	1	3	1	0	2	16	2.63157894737	8.57142857143
M1-9.M2-12.M3-17	38	34	0	1	0	2	3	14	0.0	2.85714285714
M1-9.M2-12.M3-15	37	32	1	3	1	2	2	14	2.63157894737	8.57142857143
M1-9.M2-12.M3-11	38	26	0	9	1	1	2	15	0.0	25.7142857143
M1-9.M2-12.M3-12	38	34	0	1	1	1	2	15	0.0	2.85714285714
M1-9.M2-12.M3-13	37	34	1	1	1	2	2	14	2.63157894737	2.85714285714
M1-9.M2-12.M3-4	37	24	1	11	1	2	2	14	2.63157894737	31.4285714286
M1-9.M2-12.M3-8	38	30	0	5	1	0	2	16	0.0	14.2857142857
M1-9.M2-12.M3-9	38	32	0	3	1	1	2	15	0.0	8.57142857143
M1-9.M2-12.M3-1	38	26	0	9	1	1	2	15	0.0	25.7142857143
M1-9.M2-12.M3-6	37	23	1	12	1	0	2	16	2.63157894737	34.2857142857
M1-9.M2-12.M3-14	38	33	0	2	0	1	3	15	0.0	5.71428571429
M1-9.M2-12.M3-16	37	33	1	2	0	1	3	15	2.63157894737	5.71428571429
M1-9.M2-12.M3-2	38	32	0	3	1	1	2	15	0.0	8.57142857143
M1-9.M2-12.M3-18	37	34	1	1	0	3	3	13	2.63157894737	2.85714285714
M1-9.M2-12.M3-3	38	30	0	5	1	3	2	13	0.0	14.2857142857
M1-9.M2-12.M3-7	38	25	0	10	1	0	2	16	0.0	28.5714285714
M1-9.M2-12.M3-10	38	34	0	1	1	3	2	13	0.0	2.85714285714
M1-9.M2-12.M3-5	37	32	1	3	1	0	2	16	2.63157894737	8.57142857143
M1-9.M2-3.M3-17	38	34	1	2	0	2	2	13	2.5641025641	5.55555555556
M1-9.M2-3.M3-15	38	33	1	3	0	1	2	14	2.5641025641	8.33333333333
M1-9.M2-3.M3-11	39	27	0	9	0	0	2	15	0.0	25.0
M1-9.M2-3.M3-12	39	34	0	2	0	1	2	14	0.0	5.55555555556
M1-9.M2-3.M3-13	38	35	1	1	0	1	2	14	2.5641025641	2.77777777778
M1-9.M2-3.M3-4	38	25	1	11	0	1	2	14	2.5641025641	30.5555555556
M1-9.M2-3.M3-8	39	29	0	7	0	1	2	14	0.0	19.4444444444
M1-9.M2-3.M3-9	39	33	0	3	0	0	2	15	0.0	8.33333333333
M1-9.M2-3.M3-1	39	25	0	11	0	2	2	13	0.0	30.5555555556
M1-9.M2-3.M3-6	38	23	1	13	0	0	2	15	2.5641025641	36.1111111111
M1-9.M2-3.M3-14	38	33	1	3	0	1	2	14	2.5641025641	8.33333333333
M1-9.M2-3.M3-16	37	34	2	2	0	0	2	15	5.12820512821	5.55555555556
M1-9.M2-3.M3-2	39	31	0	5	0	2	2	13	0.0	13.8888888889
M1-9.M2-3.M3-18	37	35	2	1	0	2	2	13	5.12820512821	2.77777777778
M1-9.M2-3.M3-3	39	30	0	6	0	3	2	12	0.0	16.6666666667
M1-9.M2-3.M3-7	39	25	0	11	0	0	2	15	0.0	30.5555555556
M1-9.M2-3.M3-10	39	35	0	1	0	2	2	13	0.0	2.77777777778
M1-9.M2-3.M3-5	38	32	1	4	0	0	2	15	2.5641025641	11.1111111111
M1-9.M2-4.M3-17	37	30	1	1	1	6	2	14	2.63157894737	3.22580645161
M1-9.M2-4.M3-15	37	30	1	1	1	4	2	16	2.63157894737	3.22580645161
M1-9.M2-4.M3-11	38	27	0	4	1	0	2	20	0.0	12.9032258065
M1-9.M2-4.M3-12	38	29	0	2	1	6	2	14	0.0	6.45161290323
M1-9.M2-4.M3-13	37	30	1	1	1	6	2	14	2.63157894737	3.22580645161
M1-9.M2-4.M3-4	37	25	1	6	1	1	2	19	2.63157894737	19.3548387097
M1-9.M2-4.M3-8	38	25	0	6	1	5	2	15	0.0	19.3548387097
M1-9.M2-4.M3-9	38	29	0	2	1	4	2	16	0.0	6.45161290323
M1-9.M2-4.M3-1	38	25	0	6	1	2	2	18	0.0	19.3548387097
M1-9.M2-4.M3-6	37	23	1	8	1	0	2	20	2.63157894737	25.8064516129
M1-9.M2-4.M3-14	37	29	1	2	1	5	2	15	2.63157894737	6.45161290323
M1-9.M2-4.M3-16	36	29	2	2	1	5	2	15	5.26315789474	6.45161290323
M1-9.M2-4.M3-2	38	27	0	4	1	6	2	14	0.0	12.9032258065
M1-9.M2-4.M3-18	36	30	2	1	1	7	2	13	5.26315789474	3.22580645161
M1-9.M2-4.M3-3	38	27	0	4	1	6	2	14	0.0	12.9032258065
M1-9.M2-4.M3-7	38	25	0	6	1	0	2	20	0.0	19.3548387097
M1-9.M2-4.M3-10	38	30	0	1	1	7	2	13	0.0	3.22580645161
M1-9.M2-4.M3-5	37	27	1	4	1	5	2	15	2.63157894737	12.9032258065
M1-9.M2-10.M3-17	38	34	0	1	0	2	3	14	0.0	2.85714285714
M1-9.M2-10.M3-15	37	32	1	3	1	2	2	14	2.63157894737	8.57142857143
M1-9.M2-10.M3-11	38	26	0	9	1	1	2	15	0.0	25.7142857143
M1-9.M2-10.M3-12	38	33	0	2	1	2	2	14	0.0	5.71428571429
M1-9.M2-10.M3-13	37	34	1	1	1	2	2	14	2.63157894737	2.85714285714
M1-9.M2-10.M3-4	37	25	1	10	1	1	2	15	2.63157894737	28.5714285714
M1-9.M2-10.M3-8	38	29	0	6	1	1	2	15	0.0	17.1428571429
M1-9.M2-10.M3-9	38	32	0	3	1	1	2	15	0.0	8.57142857143
M1-9.M2-10.M3-1	38	24	0	11	1	3	2	13	0.0	31.4285714286
M1-9.M2-10.M3-6	37	23	1	12	1	0	2	16	2.63157894737	34.2857142857
M1-9.M2-10.M3-14	38	32	0	3	0	2	3	14	0.0	8.57142857143
M1-9.M2-10.M3-16	37	34	1	1	0	0	3	16	2.63157894737	2.85714285714
M1-9.M2-10.M3-2	38	30	0	5	1	3	2	13	0.0	14.2857142857
M1-9.M2-10.M3-18	37	35	1	0	0	2	3	14	2.63157894737	0.0
M1-9.M2-10.M3-3	38	30	0	5	1	3	2	13	0.0	14.2857142857
M1-9.M2-10.M3-7	38	24	0	11	1	1	2	15	0.0	31.4285714286
M1-9.M2-10.M3-10	38	34	0	1	1	3	2	13	0.0	2.85714285714
M1-9.M2-10.M3-5	37	31	1	4	1	1	2	15	2.63157894737	11.4285714286
M1-9.M2-6.M3-17	38	28	1	1	0	8	2	14	2.5641025641	3.44827586207
M1-9.M2-6.M3-15	38	28	1	1	0	6	2	16	2.5641025641	3.44827586207
M1-9.M2-6.M3-11	39	27	0	2	0	0	2	22	0.0	6.89655172414
M1-9.M2-6.M3-12	39	27	0	2	0	8	2	14	0.0	6.89655172414
M1-9.M2-6.M3-13	38	28	1	1	0	8	2	14	2.5641025641	3.44827586207
M1-9.M2-6.M3-4	38	25	1	4	0	1	2	21	2.5641025641	13.7931034483
M1-9.M2-6.M3-8	39	23	0	6	0	7	2	15	0.0	20.6896551724
M1-9.M2-6.M3-9	39	27	0	2	0	6	2	16	0.0	6.89655172414
M1-9.M2-6.M3-1	39	25	0	4	0	2	2	20	0.0	13.7931034483
M1-9.M2-6.M3-6	38	23	1	6	0	0	2	22	2.5641025641	20.6896551724
M1-9.M2-6.M3-14	38	27	1	2	0	7	2	15	2.5641025641	6.89655172414
M1-9.M2-6.M3-16	37	27	2	2	0	7	2	15	5.12820512821	6.89655172414
M1-9.M2-6.M3-2	39	25	0	4	0	8	2	14	0.0	13.7931034483
M1-9.M2-6.M3-18	37	28	2	1	0	9	2	13	5.12820512821	3.44827586207
M1-9.M2-6.M3-3	39	25	0	4	0	8	2	14	0.0	13.7931034483
M1-9.M2-6.M3-7	39	25	0	4	0	0	2	22	0.0	13.7931034483
M1-9.M2-6.M3-10	39	28	0	1	0	9	2	13	0.0	3.44827586207
M1-9.M2-6.M3-5	38	25	1	4	0	7	2	15	2.5641025641	13.7931034483
M1-9.M2-11.M3-17	36	34	0	2	2	2	3	13	0.0	5.55555555556
M1-9.M2-11.M3-15	35	33	1	3	3	1	2	14	2.77777777778	8.33333333333
M1-9.M2-11.M3-11	36	27	0	9	3	0	2	15	0.0	25.0
M1-9.M2-11.M3-12	36	34	0	2	3	1	2	14	0.0	5.55555555556
M1-9.M2-11.M3-13	35	35	1	1	3	1	2	14	2.77777777778	2.77777777778
M1-9.M2-11.M3-4	36	24	0	12	2	2	3	13	0.0	33.3333333333
M1-9.M2-11.M3-8	36	29	0	7	3	1	2	14	0.0	19.4444444444
M1-9.M2-11.M3-9	36	33	0	3	3	0	2	15	0.0	8.33333333333
M1-9.M2-11.M3-1	36	25	0	11	3	2	2	13	0.0	30.5555555556
M1-9.M2-11.M3-6	36	23	0	13	2	0	3	15	0.0	36.1111111111
M1-9.M2-11.M3-14	36	33	0	3	2	1	3	14	0.0	8.33333333333
M1-9.M2-11.M3-16	35	34	1	2	2	0	3	15	2.77777777778	5.55555555556
M1-9.M2-11.M3-2	36	31	0	5	3	2	2	13	0.0	13.8888888889
M1-9.M2-11.M3-18	35	35	1	1	2	2	3	13	2.77777777778	2.77777777778
M1-9.M2-11.M3-3	36	30	0	6	3	3	2	12	0.0	16.6666666667
M1-9.M2-11.M3-7	36	25	0	11	3	0	2	15	0.0	30.5555555556
M1-9.M2-11.M3-10	36	35	0	1	3	2	2	13	0.0	2.77777777778
M1-9.M2-11.M3-5	36	32	0	4	2	0	3	15	0.0	11.1111111111
M1-9.M2-7.M3-17	38	35	1	1	0	1	2	14	2.5641025641	2.77777777778
M1-9.M2-7.M3-15	38	32	1	4	0	2	2	13	2.5641025641	11.1111111111
M1-9.M2-7.M3-11	39	26	0	10	0	1	2	14	0.0	27.7777777778
M1-9.M2-7.M3-12	39	35	0	1	0	0	2	15	0.0	2.77777777778
M1-9.M2-7.M3-13	38	34	1	2	0	2	2	13	2.5641025641	5.55555555556
M1-9.M2-7.M3-4	38	24	1	12	0	2	2	13	2.5641025641	33.3333333333
M1-9.M2-7.M3-8	39	30	0	6	0	0	2	15	0.0	16.6666666667
M1-9.M2-7.M3-9	39	33	0	3	0	0	2	15	0.0	8.33333333333
M1-9.M2-7.M3-1	39	25	0	11	0	2	2	13	0.0	30.5555555556
M1-9.M2-7.M3-6	38	22	1	14	0	1	2	14	2.5641025641	38.8888888889
M1-9.M2-7.M3-14	38	32	1	4	0	2	2	13	2.5641025641	11.1111111111
M1-9.M2-7.M3-16	37	33	2	3	0	1	2	14	5.12820512821	8.33333333333
M1-9.M2-7.M3-2	39	32	0	4	0	1	2	14	0.0	11.1111111111
M1-9.M2-7.M3-18	37	35	2	1	0	2	2	13	5.12820512821	2.77777777778
M1-9.M2-7.M3-3	39	31	0	5	0	2	2	13	0.0	13.8888888889
M1-9.M2-7.M3-7	39	24	0	12	0	1	2	14	0.0	33.3333333333
M1-9.M2-7.M3-10	39	34	0	2	0	3	2	12	0.0	5.55555555556
M1-9.M2-7.M3-5	38	32	1	4	0	0	2	15	2.5641025641	11.1111111111
M1-9.M2-2.M3-17	37	29	1	1	1	7	2	14	2.63157894737	3.33333333333
M1-9.M2-2.M3-15	37	28	1	2	1	6	2	15	2.63157894737	6.66666666667
M1-9.M2-2.M3-11	38	26	0	4	1	1	2	20	0.0	13.3333333333
M1-9.M2-2.M3-12	38	28	0	2	1	7	2	14	0.0	6.66666666667
M1-9.M2-2.M3-13	37	28	1	2	1	8	2	13	2.63157894737	6.66666666667
M1-9.M2-2.M3-4	38	25	0	5	0	1	3	20	0.0	16.6666666667
M1-9.M2-2.M3-8	38	25	0	5	1	5	2	16	0.0	16.6666666667
M1-9.M2-2.M3-9	38	27	0	3	1	6	2	15	0.0	10.0
M1-9.M2-2.M3-1	38	26	0	4	1	1	2	20	0.0	13.3333333333
M1-9.M2-2.M3-6	37	23	1	7	1	0	2	21	2.63157894737	23.3333333333
M1-9.M2-2.M3-14	37	28	1	2	1	6	2	15	2.63157894737	6.66666666667
M1-9.M2-2.M3-16	36	27	2	3	1	7	2	14	5.26315789474	10.0
M1-9.M2-2.M3-2	38	27	0	3	1	6	2	15	0.0	10.0
M1-9.M2-2.M3-18	36	28	2	2	1	9	2	12	5.26315789474	6.66666666667
M1-9.M2-2.M3-3	38	26	0	4	1	7	2	14	0.0	13.3333333333
M1-9.M2-2.M3-7	38	25	0	5	1	0	2	21	0.0	16.6666666667
M1-9.M2-2.M3-10	38	28	0	2	1	9	2	12	0.0	6.66666666667
M1-9.M2-2.M3-5	38	26	0	4	0	6	3	15	0.0	13.3333333333
M1-9.M2-1.M3-17	37	34	1	3	1	2	2	12	2.63157894737	8.10810810811
M1-9.M2-1.M3-15	37	32	1	5	1	2	2	12	2.63157894737	13.5135135135
M1-9.M2-1.M3-11	38	26	0	11	1	1	2	13	0.0	29.7297297297
M1-9.M2-1.M3-12	38	33	0	4	1	2	2	12	0.0	10.8108108108
M1-9.M2-1.M3-13	37	34	1	3	1	2	2	12	2.63157894737	8.10810810811
M1-9.M2-1.M3-4	37	26	1	11	1	0	2	14	2.63157894737	29.7297297297
M1-9.M2-1.M3-8	38	29	0	8	1	1	2	13	0.0	21.6216216216
M1-9.M2-1.M3-9	38	32	0	5	1	1	2	13	0.0	13.5135135135
M1-9.M2-1.M3-1	38	26	0	11	1	1	2	13	0.0	29.7297297297
M1-9.M2-1.M3-6	37	23	1	14	1	0	2	14	2.63157894737	37.8378378378
M1-9.M2-1.M3-14	37	33	1	4	1	1	2	13	2.63157894737	10.8108108108
M1-9.M2-1.M3-16	36	33	2	4	1	1	2	13	5.26315789474	10.8108108108
M1-9.M2-1.M3-2	38	32	0	5	1	1	2	13	0.0	13.5135135135
M1-9.M2-1.M3-18	36	35	2	2	1	2	2	12	5.26315789474	5.40540540541
M1-9.M2-1.M3-3	38	31	0	6	1	2	2	12	0.0	16.2162162162
M1-9.M2-1.M3-7	38	25	0	12	1	0	2	14	0.0	32.4324324324
M1-9.M2-1.M3-10	38	34	0	3	1	3	2	11	0.0	8.10810810811
M1-9.M2-1.M3-5	37	32	1	5	1	0	2	14	2.63157894737	13.5135135135
M1-9.M2-5.M3-17	38	33	1	3	0	3	2	12	2.5641025641	8.33333333333
M1-9.M2-5.M3-15	38	31	1	5	0	3	2	12	2.5641025641	13.8888888889
M1-9.M2-5.M3-11	39	25	0	11	0	2	2	13	0.0	30.5555555556
M1-9.M2-5.M3-12	39	33	0	3	0	2	2	13	0.0	8.33333333333
M1-9.M2-5.M3-13	38	33	1	3	0	3	2	12	2.5641025641	8.33333333333
M1-9.M2-5.M3-4	38	25	1	11	0	1	2	14	2.5641025641	30.5555555556
M1-9.M2-5.M3-8	39	29	0	7	0	1	2	14	0.0	19.4444444444
M1-9.M2-5.M3-9	39	32	0	4	0	1	2	14	0.0	11.1111111111
M1-9.M2-5.M3-1	39	25	0	11	0	2	2	13	0.0	30.5555555556
M1-9.M2-5.M3-6	38	22	1	14	0	1	2	14	2.5641025641	38.8888888889
M1-9.M2-5.M3-14	38	32	1	4	0	2	2	13	2.5641025641	11.1111111111
M1-9.M2-5.M3-16	37	32	2	4	0	2	2	13	5.12820512821	11.1111111111
M1-9.M2-5.M3-2	39	32	0	4	0	1	2	14	0.0	11.1111111111
M1-9.M2-5.M3-18	37	34	2	2	0	3	2	12	5.12820512821	5.55555555556
M1-9.M2-5.M3-3	39	31	0	5	0	2	2	13	0.0	13.8888888889
M1-9.M2-5.M3-7	39	24	0	12	0	1	2	14	0.0	33.3333333333
M1-9.M2-5.M3-10	39	33	0	3	0	4	2	11	0.0	8.33333333333
M1-9.M2-5.M3-5	38	32	1	4	0	0	2	15	2.5641025641	11.1111111111
M1-7.M2-8.M3-17	40	30	0	3	8	6	84	7	0.0	9.09090909091
M1-7.M2-8.M3-15	39	31	1	2	9	6	83	7	2.5	6.06060606061
M1-7.M2-8.M3-11	39	28	1	5	0	1	92	12	2.5	15.1515151515
M1-7.M2-8.M3-12	40	29	0	4	0	7	92	6	0.0	12.1212121212
M1-7.M2-8.M3-13	39	30	1	3	9	8	83	5	2.5	9.09090909091
M1-7.M2-8.M3-4	37	26	3	7	0	0	92	13	7.5	21.2121212121
M1-7.M2-8.M3-8	40	24	0	9	0	6	92	7	0.0	27.2727272727
M1-7.M2-8.M3-9	39	27	1	6	0	7	92	6	2.5	18.1818181818
M1-7.M2-8.M3-1	38	28	2	5	0	1	92	12	5.0	15.1515151515
M1-7.M2-8.M3-6	38	25	2	8	0	1	92	12	5.0	24.2424242424
M1-7.M2-8.M3-14	40	30	0	3	8	7	84	6	0.0	9.09090909091
M1-7.M2-8.M3-16	39	30	1	3	8	8	84	5	2.5	9.09090909091
M1-7.M2-8.M3-2	39	26	1	7	0	6	92	7	2.5	21.2121212121
M1-7.M2-8.M3-18	39	30	1	3	9	7	83	6	2.5	9.09090909091
M1-7.M2-8.M3-3	38	25	2	8	0	7	92	6	5.0	24.2424242424
M1-7.M2-8.M3-7	39	28	1	5	0	2	92	11	2.5	15.1515151515
M1-7.M2-8.M3-10	40	29	0	4	0	9	92	4	0.0	12.1212121212
M1-7.M2-8.M3-5	37	26	3	7	0	8	92	5	7.5	21.2121212121
M1-7.M2-9.M3-17	48	36	1	2	0	0	83	8	2.04081632653	5.26315789474
M1-7.M2-9.M3-15	48	36	1	2	0	1	83	7	2.04081632653	5.26315789474
M1-7.M2-9.M3-11	39	29	10	9	0	0	83	8	20.4081632653	23.6842105263
M1-7.M2-9.M3-12	40	35	9	3	0	1	83	7	18.3673469388	7.89473684211
M1-7.M2-9.M3-13	48	37	1	1	0	1	83	7	2.04081632653	2.63157894737
M1-7.M2-9.M3-4	37	26	12	12	0	0	83	8	24.4897959184	31.5789473684
M1-7.M2-9.M3-8	40	29	9	9	0	1	83	7	18.3673469388	23.6842105263
M1-7.M2-9.M3-9	39	33	10	5	0	1	83	7	20.4081632653	13.1578947368
M1-7.M2-9.M3-1	38	29	11	9	0	0	83	8	22.4489795918	23.6842105263
M1-7.M2-9.M3-6	38	25	11	13	0	1	83	7	22.4489795918	34.2105263158
M1-7.M2-9.M3-14	48	36	1	2	0	1	83	7	2.04081632653	5.26315789474
M1-7.M2-9.M3-16	47	36	2	2	0	2	83	6	4.08163265306	5.26315789474
M1-7.M2-9.M3-2	39	32	10	6	0	0	83	8	20.4081632653	15.7894736842
M1-7.M2-9.M3-18	48	37	1	1	0	0	83	8	2.04081632653	2.63157894737
M1-7.M2-9.M3-3	38	30	11	8	0	2	83	6	22.4489795918	21.0526315789
M1-7.M2-9.M3-7	39	29	10	9	0	1	83	7	20.4081632653	23.6842105263
M1-7.M2-9.M3-10	40	36	9	2	0	2	83	6	18.3673469388	5.26315789474
M1-7.M2-9.M3-5	37	33	12	5	0	1	83	7	24.4897959184	13.1578947368
M1-7.M2-12.M3-17	48	36	1	2	0	0	83	8	2.04081632653	5.26315789474
M1-7.M2-12.M3-15	48	35	1	3	0	2	83	6	2.04081632653	7.89473684211
M1-7.M2-12.M3-11	39	28	10	10	0	1	83	7	20.4081632653	26.3157894737
M1-7.M2-12.M3-12	40	34	9	4	0	2	83	6	18.3673469388	10.5263157895
M1-7.M2-12.M3-13	48	37	1	1	0	1	83	7	2.04081632653	2.63157894737
M1-7.M2-12.M3-4	37	26	12	12	0	0	83	8	24.4897959184	31.5789473684
M1-7.M2-12.M3-8	40	29	9	9	0	1	83	7	18.3673469388	23.6842105263
M1-7.M2-12.M3-9	39	33	10	5	0	1	83	7	20.4081632653	13.1578947368
M1-7.M2-12.M3-1	38	28	11	10	0	1	83	7	22.4489795918	26.3157894737
M1-7.M2-12.M3-6	38	26	11	12	0	0	83	8	22.4489795918	31.5789473684
M1-7.M2-12.M3-14	48	37	1	1	0	0	83	8	2.04081632653	2.63157894737
M1-7.M2-12.M3-16	47	36	2	2	0	2	83	6	4.08163265306	5.26315789474
M1-7.M2-12.M3-2	39	31	10	7	0	1	83	7	20.4081632653	18.4210526316
M1-7.M2-12.M3-18	48	37	1	1	0	0	83	8	2.04081632653	2.63157894737
M1-7.M2-12.M3-3	38	31	11	7	0	1	83	7	22.4489795918	18.4210526316
M1-7.M2-12.M3-7	39	29	10	9	0	1	83	7	20.4081632653	23.6842105263
M1-7.M2-12.M3-10	40	37	9	1	0	1	83	7	18.3673469388	2.63157894737
M1-7.M2-12.M3-5	37	33	12	5	0	1	83	7	24.4897959184	13.1578947368
M1-7.M2-3.M3-17	38	36	0	1	10	0	84	9	0.0	2.7027027027
M1-7.M2-3.M3-15	37	35	1	2	11	2	83	7	2.63157894737	5.40540540541
M1-7.M2-3.M3-11	38	28	0	9	1	1	93	8	0.0	24.3243243243
M1-7.M2-3.M3-12	38	34	0	3	2	2	92	7	0.0	8.10810810811
M1-7.M2-3.M3-13	37	37	1	0	11	1	83	8	2.63157894737	0.0
M1-7.M2-3.M3-4	37	26	1	11	0	0	94	9	2.63157894737	29.7297297297
M1-7.M2-3.M3-8	38	29	0	8	2	1	92	8	0.0	21.6216216216
M1-7.M2-3.M3-9	38	33	0	4	1	1	93	8	0.0	10.8108108108
M1-7.M2-3.M3-1	38	28	0	9	0	1	94	8	0.0	24.3243243243
M1-7.M2-3.M3-6	37	25	1	12	1	1	93	8	2.63157894737	32.4324324324
M1-7.M2-3.M3-14	38	36	0	1	10	1	84	8	0.0	2.7027027027
M1-7.M2-3.M3-16	37	36	1	1	10	2	84	7	2.63157894737	2.7027027027
M1-7.M2-3.M3-2	38	31	0	6	1	1	93	8	0.0	16.2162162162
M1-7.M2-3.M3-18	37	37	1	0	11	0	83	9	2.63157894737	0.0
M1-7.M2-3.M3-3	38	30	0	7	0	2	94	7	0.0	18.9189189189
M1-7.M2-3.M3-7	38	28	0	9	1	2	93	7	0.0	24.3243243243
M1-7.M2-3.M3-10	38	36	0	1	2	2	92	7	0.0	2.7027027027
M1-7.M2-3.M3-5	37	33	1	4	0	1	94	8	2.63157894737	10.8108108108
M1-7.M2-4.M3-17	39	32	0	0	9	4	84	10	0.0	0.0
M1-7.M2-4.M3-15	38	32	1	0	10	5	83	9	2.5641025641	0.0
M1-7.M2-4.M3-11	38	28	1	4	1	1	92	13	2.5641025641	12.5
M1-7.M2-4.M3-12	39	29	0	3	1	7	92	7	0.0	9.375
M1-7.M2-4.M3-13	38	32	1	0	10	6	83	8	2.5641025641	0.0
M1-7.M2-4.M3-4	36	26	3	6	1	0	92	14	7.69230769231	18.75
M1-7.M2-4.M3-8	39	25	0	7	1	5	92	9	0.0	21.875
M1-7.M2-4.M3-9	38	29	1	3	1	5	92	9	2.5641025641	9.375
M1-7.M2-4.M3-1	37	28	2	4	1	1	92	13	5.12820512821	12.5
M1-7.M2-4.M3-6	37	25	2	7	1	1	92	13	5.12820512821	21.875
M1-7.M2-4.M3-14	39	32	0	0	9	5	84	9	0.0	0.0
M1-7.M2-4.M3-16	38	31	1	1	9	7	84	7	2.5641025641	3.125
M1-7.M2-4.M3-2	38	27	1	5	1	5	92	9	2.5641025641	15.625
M1-7.M2-4.M3-18	38	32	1	0	10	5	83	9	2.5641025641	0.0
M1-7.M2-4.M3-3	37	27	2	5	1	5	92	9	5.12820512821	15.625
M1-7.M2-4.M3-7	38	28	1	4	1	2	92	12	2.5641025641	12.5
M1-7.M2-4.M3-10	39	31	0	1	1	7	92	7	0.0	3.125
M1-7.M2-4.M3-5	36	28	3	4	1	6	92	8	7.69230769231	12.5
M1-7.M2-10.M3-17	48	34	1	3	0	2	83	7	2.04081632653	8.10810810811
M1-7.M2-10.M3-15	48	33	1	4	0	4	83	5	2.04081632653	10.8108108108
M1-7.M2-10.M3-11	39	27	10	10	0	2	83	7	20.4081632653	27.027027027
M1-7.M2-10.M3-12	40	32	9	5	0	4	83	5	18.3673469388	13.5135135135
M1-7.M2-10.M3-13	48	36	1	1	0	2	83	7	2.04081632653	2.7027027027
M1-7.M2-10.M3-4	37	26	12	11	0	0	83	9	24.4897959184	29.7297297297
M1-7.M2-10.M3-8	40	30	9	7	0	0	83	9	18.3673469388	18.9189189189
M1-7.M2-10.M3-9	39	31	10	6	0	3	83	6	20.4081632653	16.2162162162
M1-7.M2-10.M3-1	38	26	11	11	0	3	83	6	22.4489795918	29.7297297297
M1-7.M2-10.M3-6	38	26	11	11	0	0	83	9	22.4489795918	29.7297297297
M1-7.M2-10.M3-14	48	35	1	2	0	2	83	7	2.04081632653	5.40540540541
M1-7.M2-10.M3-16	47	36	2	1	0	2	83	7	4.08163265306	2.7027027027
M1-7.M2-10.M3-2	39	30	10	7	0	2	83	7	20.4081632653	18.9189189189
